year,mv_incumbent,post_winning_incumbent_unc,country,term_lim,iid
1998,-16.647528,0,Mexico,1,32096
1998,3.9660056,1,Mexico,1,32097
1998,-12.136607,1,Mexico,1,32098
1998,-31.165768,0,Mexico,1,32099
1998,-14.39542,0,Mexico,1,32100
1998,-4.3232322,1,Mexico,1,32101
1998,.95233661,,Mexico,1,32102
1998,8.8122606,0,Mexico,1,32103
1998,-12.874251,1,Mexico,1,32104
1998,-8.3251047,1,Mexico,1,32105
1998,18.181818,1,Mexico,1,32106
1998,21.693121,1,Mexico,1,32107
1998,-15.056461,1,Mexico,1,32108
1998,2.6328387,0,Mexico,1,32109
1998,-1.0283862,1,Mexico,1,32110
1998,-12.176009,1,Mexico,1,32111
1998,6.5425262,1,Mexico,1,32112
1998,-4.2652555,0,Mexico,1,32113
1998,1.7253774,0,Mexico,1,32114
1998,7.5252624,1,Mexico,1,32115
1998,32.328766,1,Mexico,1,32116
1998,5.5383387,1,Mexico,1,32117
1998,3.4893157,1,Mexico,1,32118
1998,19.047619,1,Mexico,1,32119
1998,17.896832,0,Mexico,1,32120
1998,31.359467,1,Mexico,1,32121
1998,-2.0408163,1,Mexico,1,32122
1998,-1.8604652,1,Mexico,1,32123
1998,17.830019,1,Mexico,1,32124
1998,-19.711363,0,Mexico,1,32125
1998,3.7383177,0,Mexico,1,32126
1998,18.684542,1,Mexico,1,32127
1998,6.1364017,1,Mexico,1,32128
1998,20.681179,1,Mexico,1,32129
1998,33.68367,1,Mexico,1,32130
1998,19.274269,0,Mexico,1,32131
1998,29.662825,1,Mexico,1,32132
1998,16.839224,1,Mexico,1,32133
1998,-18.353909,0,Mexico,1,32134
1998,-7.5154233,1,Mexico,1,32135
1998,19.643782,1,Mexico,1,32136
1998,-15.569867,0,Mexico,1,32137
1998,-10.758824,1,Mexico,1,32138
1998,31.378937,1,Mexico,1,32139
1998,-.40783757,1,Mexico,1,32140
1998,-9.7926559,0,Mexico,1,32141
1998,30.308914,1,Mexico,1,32142
1998,9.2793684,0,Mexico,1,32143
1998,16.09375,0,Mexico,1,32144
1998,13.553724,0,Mexico,1,32145
1998,6.5644002,1,Mexico,1,32146
1998,7.2920232,1,Mexico,1,32147
1998,1.8969072,1,Mexico,1,32148
1998,-1.0529624,1,Mexico,1,32149
1998,1.7074482,0,Mexico,1,32150
1998,-.9630459,0,Mexico,1,32151
1998,24.491228,1,Mexico,1,32152
1998,9.9898834,0,Mexico,1,32153
1998,-27.42881,0,Mexico,1,32154
1998,-1.5636233,0,Mexico,1,32155
1998,-48.236927,0,Mexico,1,32156
1998,7.5730734,0,Mexico,1,32157
1998,54.133755,1,Mexico,1,32158
1998,-13.06506,0,Mexico,1,32159
1998,-16.160221,1,Mexico,1,32160
1998,-1.8486673,1,Mexico,1,32161
1998,-15.846994,0,Mexico,1,32162
1998,-16.098707,1,Mexico,1,32163
1998,-41.998695,0,Mexico,1,32164
1998,6.56394,0,Mexico,1,32165
1998,-7.8613696,0,Mexico,1,32166
1998,37.491863,1,Mexico,1,32167
1998,8.858058,1,Mexico,1,32168
1998,10.441122,0,Mexico,1,32169
1998,-22.911806,1,Mexico,1,32170
1998,-8.2329025,1,Mexico,1,32171
1998,-11.385248,0,Mexico,1,32172
1998,6.1543813,0,Mexico,1,32173
1998,5.6144843,1,Mexico,1,32174
1998,-9.2675247,1,Mexico,1,32175
1998,1.6419208,0,Mexico,1,32176
1998,-22.909409,0,Mexico,1,32177
1998,-21.302965,0,Mexico,1,32179
1998,-1.9335095,0,Mexico,1,32180
1998,-12.072244,0,Mexico,1,32181
1998,-.34605226,0,Mexico,1,32182
1998,-50.034748,0,Mexico,1,32183
1998,-68.941978,0,Mexico,1,32184
1998,1.127521,0,Mexico,1,32185
1998,2.5286818,1,Mexico,1,32186
1998,25.207067,0,Mexico,1,32187
1998,-5.0870605,1,Mexico,1,32188
1998,8.8918676,0,Mexico,1,32189
1998,-19.075144,0,Mexico,1,32190
1998,-2.9820399,0,Mexico,1,32191
1998,2.3925564,0,Mexico,1,32192
1998,24.055136,0,Mexico,1,32193
1998,-23.659943,1,Mexico,1,32194
1998,-2.5889006,0,Mexico,1,32195
1998,14.698795,0,Mexico,1,32196
1998,-17.274498,0,Mexico,1,32197
1998,5.8784676,0,Mexico,1,32198
1998,6.2275448,0,Mexico,1,32199
1998,-7.7800407,0,Mexico,1,32200
1998,28.258156,1,Mexico,1,32201
1998,7.3415098,1,Mexico,1,32202
1998,-1.7312073,0,Mexico,1,32203
1998,-5.3837175,0,Mexico,1,32204
1998,18.074284,1,Mexico,1,32205
1998,10.566038,0,Mexico,1,32206
1998,8.6944962,0,Mexico,1,32207
1998,2.870327,1,Mexico,1,32208
1998,-8.6490936,0,Mexico,1,32209
1998,.63987201,0,Mexico,1,32210
1998,-4.5539279,0,Mexico,1,32211
1998,-1.2594458,0,Mexico,1,32212
1998,-14.359979,0,Mexico,1,32213
1998,-2.9788837,0,Mexico,1,32214
1998,-7.7016621,0,Mexico,1,32215
1998,50.034748,0,Mexico,1,32216
1998,8.7623596,0,Mexico,1,32217
1998,-2.7573092,0,Mexico,1,32218
1998,2.5955429,0,Mexico,1,32219
1998,-22.115643,0,Mexico,1,32220
1998,-10.833333,0,Mexico,1,32221
1998,-17.75214,0,Mexico,1,32222
1998,-16.712214,0,Mexico,1,32223
1998,9.7600651,0,Mexico,1,32224
1998,9.0879841,0,Mexico,1,32225
1998,-17.94656,0,Mexico,1,32226
1998,-1.7725352,0,Mexico,1,32227
1998,11.337939,1,Mexico,1,32228
1998,29.904083,1,Mexico,1,32229
1998,-13.989984,0,Mexico,1,32230
1998,7.4156156,1,Mexico,1,32231
1998,1.2562814,0,Mexico,1,32232
1998,-20.445789,0,Mexico,1,32233
1998,4.9535604,1,Mexico,1,32234
1998,-2.773432,0,Mexico,1,32235
1998,-6.2005973,0,Mexico,1,32236
1998,.64615387,0,Mexico,1,32237
1998,3.7414398,0,Mexico,1,32238
1998,18.953663,1,Mexico,1,32239
1998,18.708113,0,Mexico,1,32240
1998,10.113923,0,Mexico,1,32241
1998,4.1518202,1,Mexico,1,32242
1998,-15.909344,0,Mexico,1,32243
1998,-15.302013,0,Mexico,1,32244
1998,7.3697424,0,Mexico,1,32245
1998,-.93688822,1,Mexico,1,32246
1998,-15.051857,0,Mexico,1,32247
1998,15.190713,0,Mexico,1,32248
1998,1.6461763,0,Mexico,1,32249
1998,3.0973451,0,Mexico,1,32250
1998,3.8711424,0,Mexico,1,32251
1998,13.546844,0,Mexico,1,32252
1998,-10.176991,0,Mexico,1,32253
1998,-15.188406,0,Mexico,1,32254
1998,4.9692383,0,Mexico,1,32255
1998,-12.958877,0,Mexico,1,32256
1998,2.53616,0,Mexico,1,32257
1998,-10.950097,0,Mexico,1,32258
1998,21.102427,0,Mexico,1,32259
1998,3.2838378,0,Mexico,1,32260
1998,.35005835,0,Mexico,1,32261
1998,10.955173,0,Mexico,1,32262
1998,-36.630505,0,Mexico,1,32263
1998,1.5582035,0,Mexico,1,32264
1998,23.820896,0,Mexico,1,32265
1998,-.49332559,0,Mexico,1,32266
1998,16.360397,0,Mexico,1,32267
1998,-7.4157619,0,Mexico,1,32268
1998,7.1146245,0,Mexico,1,32269
1998,21.143147,0,Mexico,1,32270
1998,25.628279,0,Mexico,1,32271
1998,1.1190932,1,Mexico,1,32272
1998,-4.5865183,0,Mexico,1,32273
1998,14.258633,0,Mexico,1,32274
1998,3.7352178,0,Mexico,1,32275
1998,-14.255677,0,Mexico,1,32276
1998,-9.6588297,0,Mexico,1,32277
1998,3.7839952,1,Mexico,1,32278
1998,-6.1358762,0,Mexico,1,32279
1998,-20.663143,0,Mexico,1,32280
1998,-22.139446,0,Mexico,1,32281
1998,-22.12145,0,Mexico,1,32282
1998,9.4800253,0,Mexico,1,32283
1998,6.8056407,0,Mexico,1,32284
1998,-3.9045553,0,Mexico,1,32285
1998,13.326139,0,Mexico,1,32287
1998,25.214592,1,Mexico,1,32288
1998,-13.099042,0,Mexico,1,32289
1998,-1.5766654,1,Mexico,1,32291
1998,13.424125,1,Mexico,1,32292
1998,35.106384,0,Mexico,1,32293
1998,-12.928316,0,Mexico,1,32294
1998,37.795563,1,Mexico,1,32295
1998,-62.507175,0,Mexico,1,32296
1998,-18.978289,0,Mexico,1,32297
1998,31.560284,1,Mexico,1,32298
1998,.53191489,1,Mexico,1,32299
1998,12.011077,0,Mexico,1,32300
1998,14.121106,1,Mexico,1,32301
1998,7.3385239,0,Mexico,1,32302
1998,-14.578696,0,Mexico,1,32303
1998,19.385096,1,Mexico,1,32304
1998,6.5422854,1,Mexico,1,32305
1998,-41.890686,0,Mexico,1,32306
1998,13.25,1,Mexico,1,32307
1998,-3.0849826,0,Mexico,1,32308
1998,17.194571,1,Mexico,1,32309
1998,90.0289,1,Mexico,1,32310
1998,-8.3276796,1,Mexico,1,32311
1998,14.860785,0,Mexico,1,32312
1998,-.19455253,1,Mexico,1,32313
1998,7.841177,0,Mexico,1,32314
1998,-7.0910554,0,Mexico,1,32315
1998,18.018915,1,Mexico,1,32316
1998,-9.5574083,0,Mexico,1,32317
1998,-8.5663519,0,Mexico,1,32319
1998,9.0012331,0,Mexico,1,32320
1998,4.4859815,0,Mexico,1,32321
1998,11.135858,0,Mexico,1,32323
1998,7.5268817,1,Mexico,1,32324
1998,1.002004,0,Mexico,1,32325
1998,33.270142,1,Mexico,1,32326
1998,20.882151,0,Mexico,1,32327
1998,24.055416,1,Mexico,1,32328
1998,-6.6557302,1,Mexico,1,32330
1998,-1.4263074,1,Mexico,1,32331
1998,5.3272982,1,Mexico,1,32333
1998,15.265601,1,Mexico,1,32335
1998,9.2485552,1,Mexico,1,32336
1998,6.6831074,1,Mexico,1,32337
1998,6.818182,1,Mexico,1,32338
1998,97.787895,0,Mexico,1,32339
1998,1.6313213,1,Mexico,1,32341
1998,11.431743,1,Mexico,1,32342
1998,-10.460251,1,Mexico,1,32343
1998,-10.69869,1,Mexico,1,32344
1998,17.636759,1,Mexico,1,32345
1998,6.9337215,0,Mexico,1,32346
1998,-6.1636558,1,Mexico,1,32347
1998,66.204506,1,Mexico,1,32348
1998,-8.5526314,0,Mexico,1,32349
1998,6.5023699,0,Mexico,1,32350
1998,3.7572255,1,Mexico,1,32351
1998,17.79303,0,Mexico,1,32352
1998,7.0103092,0,Mexico,1,32354
1998,.32840723,1,Mexico,1,32355
1998,31.742739,1,Mexico,1,32356
1998,14.902808,1,Mexico,1,32357
1998,14.220483,1,Mexico,1,32358
1998,30.844004,1,Mexico,1,32359
1998,5.2734375,1,Mexico,1,32360
1998,5.121294,0,Mexico,1,32361
1998,41.655361,1,Mexico,1,32362
1998,-9.3584652,0,Mexico,1,32363
1998,14.637579,0,Mexico,1,32364
1998,18.345526,1,Mexico,1,32365
1998,25.097277,0,Mexico,1,32366
1998,.1792918,1,Mexico,1,32367
1998,-1.9948519,1,Mexico,1,32368
1998,32.004688,1,Mexico,1,32369
1998,4.6969695,0,Mexico,1,32370
1998,51.005142,1,Mexico,1,32371
1998,6.4451909,1,Mexico,1,32372
1998,-2.5371482,1,Mexico,1,32373
1998,13.973799,1,Mexico,1,32376
1998,-2.6748972,1,Mexico,1,32377
1998,-19.062664,0,Mexico,1,32378
1998,24.875311,1,Mexico,1,32379
1998,10.281281,0,Mexico,1,32381
1998,-1.4917642,1,Mexico,1,32382
1998,-.70921987,0,Mexico,1,32383
1998,7.5749998,1,Mexico,1,32384
1998,61.004784,0,Mexico,1,32385
1998,23.86784,1,Mexico,1,32386
1998,40.101994,1,Mexico,1,32387
1998,27.647533,1,Mexico,1,32388
1998,11.058097,0,Mexico,1,32389
1998,-3.7100949,1,Mexico,1,32390
1998,2.8270245,0,Mexico,1,32391
1998,-3.826323,0,Mexico,1,32392
1998,-7.3369565,1,Mexico,1,32393
1998,54.117645,1,Mexico,1,32394
1998,19.414894,1,Mexico,1,32395
1998,13.7182,1,Mexico,1,32396
1998,12.218531,1,Mexico,1,32398
1998,23.908524,1,Mexico,1,32399
1998,14.696486,0,Mexico,1,32400
1998,16.114058,1,Mexico,1,32401
1998,38.021339,1,Mexico,1,32402
1998,2.4854302,1,Mexico,1,32403
1998,40.0877,0,Mexico,1,32404
1998,.062111802,,Mexico,1,32405
1998,11.645746,1,Mexico,1,32406
1998,-13.495823,0,Mexico,1,32408
1998,-8.7701092,0,Mexico,1,32409
1998,91.442154,1,Mexico,1,32410
1998,18.984547,1,Mexico,1,32411
1998,9.2492495,0,Mexico,1,32412
1998,15.901361,1,Mexico,1,32413
1998,35.028248,0,Mexico,1,32414
1998,-5.81429,0,Mexico,1,32416
1998,18.00738,1,Mexico,1,32417
1998,-6.8301225,1,Mexico,1,32418
1998,3.3909574,1,Mexico,1,32419
1998,15.266394,1,Mexico,1,32420
1998,1.2888552,0,Mexico,1,32421
1998,48.511047,0,Mexico,1,32422
1998,17.809525,1,Mexico,1,32423
1998,-.29782361,1,Mexico,1,32424
1998,13.492064,1,Mexico,1,32425
1998,-7.5,0,Mexico,1,32427
1998,-15.699969,0,Mexico,1,32428
1998,-10.294118,0,Mexico,1,32429
1998,-18.25,0,Mexico,1,32430
1998,1.7657446,1,Mexico,1,32431
1998,10.621111,0,Mexico,1,32432
1998,-11.593817,0,Mexico,1,32433
1998,58.304497,0,Mexico,1,32434
1998,-8.8532515,0,Mexico,1,32435
1998,-11.956279,0,Mexico,1,32436
1998,18.45586,1,Mexico,1,32437
1998,10.769073,0,Mexico,1,32438
1998,-2.7534418,1,Mexico,1,32439
1998,59.536083,1,Mexico,1,32440
1998,9.1027031,0,Mexico,1,32441
1998,86.766167,1,Mexico,1,32442
1998,34.036819,1,Mexico,1,32443
1998,33.577534,1,Mexico,1,32444
1998,19.222658,1,Mexico,1,32445
1998,89.702972,1,Mexico,1,32446
1998,-3.6826119,1,Mexico,1,32447
1998,-9.9315071,1,Mexico,1,32448
1998,60,1,Mexico,1,32449
1998,15.358053,1,Mexico,1,32450
1998,69.546005,0,Mexico,1,32451
1998,58.279369,1,Mexico,1,32453
1998,21.02161,1,Mexico,1,32455
1998,10.061832,0,Mexico,1,32456
1998,92.176041,1,Mexico,1,32457
1998,21.820374,1,Mexico,1,32458
1998,2.0436928,1,Mexico,1,32459
1998,15.686275,1,Mexico,1,32460
1998,46.285477,1,Mexico,1,32461
1998,-8.6485119,1,Mexico,1,32462
1998,52.813068,1,Mexico,1,32463
1998,46.365639,1,Mexico,1,32464
1998,19.028572,1,Mexico,1,32465
1998,16.988325,1,Mexico,1,32466
1998,18.732651,1,Mexico,1,32467
1998,14.989627,1,Mexico,1,32468
1998,47.294937,1,Mexico,1,32469
1998,7.7440429,1,Mexico,1,32470
1998,45.636936,1,Mexico,1,32471
1998,29.722221,1,Mexico,1,32472
1998,52.453514,0,Mexico,1,32473
1998,36.752136,1,Mexico,1,32474
1998,57.068718,0,Mexico,1,32475
1998,7.2441216,0,Mexico,1,32476
1998,4.3070126,0,Mexico,1,32477
1998,87.984497,1,Mexico,1,32478
1998,7.4941907,0,Mexico,1,32479
1998,94.833336,0,Mexico,1,32480
1998,2.2556391,0,Mexico,1,32481
1998,47.42268,1,Mexico,1,32482
1998,76.320938,1,Mexico,1,32483
1998,59.126213,0,Mexico,1,32484
1998,-4.0868282,1,Mexico,1,32485
1998,49.959824,1,Mexico,1,32486
1998,33.767338,1,Mexico,1,32487
1998,24.160347,0,Mexico,1,32488
1998,19.496166,0,Mexico,1,32489
1998,96.740669,1,Mexico,1,32490
1998,7.451499,0,Mexico,1,32491
1998,17.359646,1,Mexico,1,32492
1998,72.992699,1,Mexico,1,32493
1998,8.274086,1,Mexico,1,32494
1998,35.103176,1,Mexico,1,32495
1998,-25.711218,1,Mexico,1,32496
1998,56.934307,1,Mexico,1,32497
1998,22.346737,1,Mexico,1,32498
1998,37.093376,1,Mexico,1,32499
1998,23.384964,1,Mexico,1,32500
1998,-8.6791658,1,Mexico,1,32501
1998,19.769173,1,Mexico,1,32502
1998,20.589529,0,Mexico,1,32503
1998,16.902031,0,Mexico,1,32504
1998,-29.224138,0,Mexico,1,32505
1998,41.389622,1,Mexico,1,32506
1998,-6.9860277,1,Mexico,1,32507
1998,-15.887724,1,Mexico,1,32508
1998,-7.4883723,0,Mexico,1,32509
1998,72.378807,1,Mexico,1,32510
1998,9.5281725,1,Mexico,1,32511
1998,-6.1582503,0,Mexico,1,32512
1998,.20754065,1,Mexico,1,32513
1998,51.313129,1,Mexico,1,32514
1998,33.298042,1,Mexico,1,32515
1998,65.832016,1,Mexico,1,32516
1998,.57570523,0,Mexico,1,32517
1998,31.958763,1,Mexico,1,32518
1998,8.1039162,1,Mexico,1,32519
1998,24.235664,1,Mexico,1,32520
1998,.46224961,0,Mexico,1,32521
1998,38.24667,0,Mexico,1,32522
1998,6.4922481,1,Mexico,1,32523
1998,2.6323318,0,Mexico,1,32524
1998,92.123772,1,Mexico,1,32525
1998,51.291626,1,Mexico,1,32526
1998,-2.5063722,1,Mexico,1,32527
1998,7.2246065,0,Mexico,1,32528
1998,44.375,1,Mexico,1,32529
1998,100,0,Mexico,1,32530
1998,11.823315,0,Mexico,1,32531
1998,13.88102,1,Mexico,1,32532
1998,8.8793793,0,Mexico,1,32533
1998,34.435577,0,Mexico,1,32534
1998,33.136967,1,Mexico,1,32535
1998,-.044130627,0,Mexico,1,32536
1998,62.613983,1,Mexico,1,32537
1998,88.387718,0,Mexico,1,32538
1998,2.0361247,1,Mexico,1,32539
1998,68.11895,1,Mexico,1,32540
1998,-6.5234847,0,Mexico,1,32541
1998,25.257378,1,Mexico,1,32542
1998,18.116777,1,Mexico,1,32543
1998,18.196167,0,Mexico,1,32544
1998,-12.54875,0,Mexico,1,32545
1998,2.833858,0,Mexico,1,32546
1998,-2.1130104,1,Mexico,1,32547
1998,43.776901,1,Mexico,1,32548
1998,25.639999,1,Mexico,1,32549
1998,27.781082,0,Mexico,1,32550
1998,-8.062108,1,Mexico,1,32551
1998,50.143124,0,Mexico,1,32552
1998,18.023069,1,Mexico,1,32553
1998,-7.7344704,0,Mexico,1,32554
1998,6.1812425,1,Mexico,1,32555
1998,2.9078014,0,Mexico,1,32556
1998,93.333336,1,Mexico,1,32557
1998,16.204773,0,Mexico,1,32558
1998,46.662029,1,Mexico,1,32559
1998,5.2769299,0,Mexico,1,32560
1998,-6.4225054,0,Mexico,1,32561
1998,14.37037,1,Mexico,1,32562
1998,50.942211,1,Mexico,1,32563
1998,24.76923,1,Mexico,1,32564
1998,-7.7657037,1,Mexico,1,32565
1998,-15.988024,1,Mexico,1,32566
1998,20.9375,1,Mexico,1,32567
1998,10.724647,0,Mexico,1,32568
1998,-3.9426522,0,Mexico,1,32569
1998,12.07085,1,Mexico,1,32570
1998,37.162163,1,Mexico,1,32571
1998,17.701368,1,Mexico,1,32572
1998,8.2675819,0,Mexico,1,32573
1998,3.8367348,0,Mexico,1,32574
1998,-.25364617,0,Mexico,1,32575
1998,-10.23039,0,Mexico,1,32576
1998,65.646255,1,Mexico,1,32577
1998,-5.3196244,1,Mexico,1,32578
1998,6.8924303,1,Mexico,1,32579
1998,-29.711508,0,Mexico,1,32580
1998,47.255001,1,Mexico,1,32581
1998,-7.0294785,1,Mexico,1,32582
1998,-1.8174309,1,Mexico,1,32583
1998,31.928783,1,Mexico,1,32584
1998,-6.5398335,1,Mexico,1,32585
1998,-1.2021371,1,Mexico,1,32586
1998,18.468224,1,Mexico,1,32587
1998,8.9787664,0,Mexico,1,32588
1998,26.637394,1,Mexico,1,32589
1998,80.720871,1,Mexico,1,32590
1998,5.3987823,0,Mexico,1,32591
1998,38.248177,1,Mexico,1,32592
1998,44.888546,0,Mexico,1,32593
1998,92.54879,1,Mexico,1,32594
1998,26.329556,0,Mexico,1,32595
1998,37.671234,1,Mexico,1,32596
1998,-3.6967418,1,Mexico,1,32597
1998,-4.3162484,0,Mexico,1,32598
1998,11.002631,1,Mexico,1,32599
1998,71.176468,1,Mexico,1,32600
1998,5.1027398,1,Mexico,1,32601
1998,1.5469234,0,Mexico,1,32602
1998,18.360161,0,Mexico,1,32603
1998,71.669289,1,Mexico,1,32604
1998,2.265625,0,Mexico,1,32605
1998,19.23077,0,Mexico,1,32606
1998,79.420471,0,Mexico,1,32607
1998,9.1961021,0,Mexico,1,32608
1998,36.490993,0,Mexico,1,32609
1998,19.596668,1,Mexico,1,32610
1998,25.802959,1,Mexico,1,32611
1998,60.015385,1,Mexico,1,32612
1998,-28.047245,1,Mexico,1,32613
1998,10.522136,1,Mexico,1,32614
1998,24.648849,1,Mexico,1,32615
1998,-23.162729,0,Mexico,1,32616
1998,45.325203,1,Mexico,1,32617
1998,25.48105,1,Mexico,1,32618
1998,98.519165,0,Mexico,1,32619
1998,17.467426,0,Mexico,1,32620
1998,37.549271,0,Mexico,1,32621
1998,20.120481,1,Mexico,1,32622
1998,37.991692,1,Mexico,1,32623
1998,19.938313,1,Mexico,1,32624
1998,94.714584,1,Mexico,1,32625
1998,15.756687,1,Mexico,1,32626
1998,18.510452,1,Mexico,1,32627
1998,57.916668,1,Mexico,1,32628
1998,51.940876,1,Mexico,1,32629
1998,16.233311,1,Mexico,1,32630
1998,66.369049,1,Mexico,1,32631
1998,39.811626,1,Mexico,1,32632
1998,96.254684,1,Mexico,1,32633
1998,74.256775,1,Mexico,1,32634
1998,26.831091,1,Mexico,1,32635
1998,58.352669,1,Mexico,1,32636
1998,45.864662,1,Mexico,1,32637
1998,57.364075,1,Mexico,1,32638
1998,.56644881,0,Mexico,1,32639
1998,8.6839933,0,Mexico,1,32640
1998,93.434341,1,Mexico,1,32641
1998,55.093998,1,Mexico,1,32642
1998,36.865894,1,Mexico,1,32643
1998,12.176449,1,Mexico,1,32644
1998,8.6676569,0,Mexico,1,32645
1998,-9.1773653,1,Mexico,1,32646
1998,44.766438,0,Mexico,1,32647
1998,-15.213033,0,Mexico,1,32648
1998,1.8480955,0,Mexico,1,32649
1998,17.18919,0,Mexico,1,32650
1998,77.934273,1,Mexico,1,32651
1998,17.476433,0,Mexico,1,32652
1998,-10.358667,0,Mexico,1,32653
1998,-4.2863655,0,Mexico,1,32654
1998,67.75634,1,Mexico,1,32655
1998,6.9678125,1,Mexico,1,32656
1998,9.7161064,1,Mexico,1,32657
1998,33.278797,1,Mexico,1,32658
1998,-5.879499,0,Mexico,1,32659
1998,23.827179,1,Mexico,1,32660
1998,48.815918,1,Mexico,1,32661
1998,-4.3082814,0,Mexico,1,32662
1998,31.263649,1,Mexico,1,32663
1998,3.1025534,0,Mexico,1,32664
1998,23.02335,1,Mexico,1,32665
1998,6.8004141,0,Mexico,1,32666
1998,-8.0016909,1,Mexico,1,32667
1998,-.54987711,1,Mexico,1,32668
1998,30.487804,1,Mexico,1,32669
1998,9.3748112,0,Mexico,1,32670
1998,10.196005,1,Mexico,1,32671
1998,30.872614,1,Mexico,1,32672
1998,-55.947945,0,Mexico,1,32673
1998,64.528725,1,Mexico,1,32674
1998,75.371635,1,Mexico,1,32675
1998,5.7244592,1,Mexico,1,32676
1998,-45.167194,0,Mexico,1,32677
1998,35.508736,1,Mexico,1,32678
1998,9.542902,1,Mexico,1,32679
1998,80.126686,1,Mexico,1,32680
1998,33.92131,0,Mexico,1,32681
1998,9.2273064,1,Mexico,1,32682
1998,15.636822,1,Mexico,1,32683
1998,-20.093254,0,Mexico,1,32684
1998,52.416729,1,Mexico,1,32685
1998,55.329281,1,Mexico,1,32686
1998,45.962868,1,Mexico,1,32687
1998,-10.28396,1,Mexico,1,32688
1998,39.980305,1,Mexico,1,32689
1998,35.1702,1,Mexico,1,32690
1998,58.156548,1,Mexico,1,32691
1998,-33.606781,0,Mexico,1,32692
1998,49.19455,1,Mexico,1,32693
1998,-26.091825,0,Mexico,1,32694
1998,49.104385,1,Mexico,1,32695
1998,71.533409,1,Mexico,1,32696
1998,51.773411,1,Mexico,1,32697
1998,-14.602077,0,Mexico,1,32698
1998,61.51638,1,Mexico,1,32699
1998,25.980946,1,Mexico,1,32700
1998,33.92857,1,Mexico,1,32701
1998,16.307081,1,Mexico,1,32702
1998,12.358959,0,Mexico,1,32703
1998,30.586489,1,Mexico,1,32704
1998,19.583485,0,Mexico,1,32705
1998,60.975609,1,Mexico,1,32706
1998,27.039677,0,Mexico,1,32707
1998,-1.3730838,1,Mexico,1,32708
1998,37.024574,1,Mexico,1,32709
1998,-31.148085,0,Mexico,1,32710
1998,1.3658769,1,Mexico,1,32711
1998,72.709099,1,Mexico,1,32712
1998,63.218739,0,Mexico,1,32713
1998,12.149532,1,Mexico,1,32720
1998,55.341507,1,Mexico,1,32727
1998,-2.6260257,0,Mexico,1,32733
1998,-2.3933403,1,Mexico,1,32734
1998,.26469031,0,Mexico,1,32741
1998,-21.762308,0,Mexico,1,32742
1998,-7.1014495,1,Mexico,1,32743
1998,-20.458015,1,Mexico,1,32744
1998,-9.1324205,0,Mexico,1,32745
1998,10.819071,0,Mexico,1,32746
1998,5.8425064,0,Mexico,1,32747
1998,-26.447788,0,Mexico,1,32750
1998,8.318264,0,Mexico,1,32751
1998,2.690583,0,Mexico,1,32752
1998,-8.0495358,0,Mexico,1,32753
1998,8.1632652,1,Mexico,1,32755
1998,34.134617,0,Mexico,1,32774
1998,63.086788,1,Mexico,1,32775
1998,39.779682,1,Mexico,1,32776
1998,34.919998,1,Mexico,1,32777
1998,93.216858,1,Mexico,1,32778
1998,25.241379,1,Mexico,1,32779
1998,-10.608064,0,Mexico,1,32780
1998,23.613962,1,Mexico,1,32781
1998,-3.8739889,0,Mexico,1,32782
1998,29.604519,1,Mexico,1,32783
1998,-44.322346,0,Mexico,1,32784
1998,-1.8004501,0,Mexico,1,32785
1998,50.538601,1,Mexico,1,32786
1998,43.108036,1,Mexico,1,32787
1998,5.6482668,1,Mexico,1,32788
1998,14.985333,0,Mexico,1,32789
1998,35.16674,0,Mexico,1,32790
1998,18.137554,1,Mexico,1,32791
1998,86.597939,1,Mexico,1,32792
1998,41.639343,1,Mexico,1,32793
1998,29.138577,1,Mexico,1,32794
1998,29.829351,1,Mexico,1,32795
1998,2.9325514,1,Mexico,1,32796
1998,63.11787,1,Mexico,1,32797
1998,13.463515,1,Mexico,1,32798
1998,52.092049,1,Mexico,1,32799
1998,52.194176,1,Mexico,1,32800
1998,33.748962,1,Mexico,1,32801
1998,49.319973,1,Mexico,1,32802
1998,82.344101,1,Mexico,1,32803
1998,-4.2676501,0,Mexico,1,32804
1998,13.406044,0,Mexico,1,32805
1998,44.839344,1,Mexico,1,32806
1998,22.950819,1,Mexico,1,32807
1998,53.459972,0,Mexico,1,32808
1998,19.574905,0,Mexico,1,32809
1998,18.190708,1,Mexico,1,32810
1998,-23.96328,0,Mexico,1,32811
1998,56.309906,1,Mexico,1,32812
1998,8.3834133,1,Mexico,1,32813
1998,22.00218,1,Mexico,1,32814
1998,72.650536,1,Mexico,1,32815
1998,74.052895,1,Mexico,1,32816
1998,49.503399,1,Mexico,1,32817
1998,63.416901,1,Mexico,1,32818
1998,9.6561813,0,Mexico,1,32819
1998,29.444445,1,Mexico,1,32820
1998,41.764629,1,Mexico,1,32821
1998,12.964728,0,Mexico,1,32822
1998,65.477997,1,Mexico,1,32823
1998,43.505154,0,Mexico,1,32824
1998,-1.6035634,1,Mexico,1,32825
1998,36.439392,1,Mexico,1,32826
1998,9.3988018,0,Mexico,1,32827
1998,10.896227,1,Mexico,1,32828
1998,-38.787476,0,Mexico,1,32829
1998,13.705276,1,Mexico,1,32830
1998,16.587061,0,Mexico,1,32831
1998,50.919731,1,Mexico,1,32832
1998,16.344463,0,Mexico,1,32833
1998,37.410645,1,Mexico,1,32834
1998,56.785915,1,Mexico,1,32835
1998,-20.37962,1,Mexico,1,32836
