"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96822.9533977092","99035.4224416379","103476.988001059","102758.23453475","113857.355864863","109856.195253319","120837.351191591","122883.548861958","125011.137010541","122424.172563006","132048.133684447","139358.354293196","141634.972507371","138230.137308306","129068.868132822","92968.0904137813","83102.4856698423","95058.4683407273","96732.6631914203","96490.9838735541","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5270.64938151997","4786.38978785788","4506.80435670956","4690.49708716581","4986.26657400904","5419.10982483604","5735.25838886212","5562.19751147175","5544.2388035721","5596.46857924507","5850.29902992457","6521.43927348869","7162.32006440842","7551.72311608146","8982.14817244515","9602.12655769424","11542.6751257438","13685.8929754474","16782.2070472818","16647.8547495899","16979.0733023854","17907.661671558","18931.6544931406","19797.2655492449","20623.2624633248","21631.4976861763","24165.7525652454","27191.6686640869","29213.8414637002","32297.3033740157","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8027.8455914773","7857.90621486507","6862.462729225","6419.51646022236","5734.41387687855","5613.28064719915","5517.85888983309","5699.94761728982","5465.05636193373","5914.32606206006","6825.3915111818","7361.36367852645","8037.47453541558","9254.53720076475","10226.7661539289","11822.3469289417","14912.2339332667","16648.2416399717","20163.6094155718","19389.9411762443","20490.1267193879","22798.6744273279","24303.4734145818","26073.8745307451","25761.6480209933","24085.3241847947","24125.3988633755","26005.979940469","28763.5166314767","29181.3632177676","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558.235786880155","578.879925405767","662.541365763372","666.871897108493","357.561286766796","502.085471077039","559.513991729355","606.930191661747","616.037031019824","605.147374856321","633.918296003283","677.388868206046","760.772281377099","779.925857365101","848.343351709052","939.519868461936","1033.51789083433","1113.91000080172","1229.08528949594","1281.10272457463","1355.53914609249","1457.12236538292","1495.91121461139","1550.2881619354","1714.57211770782","1813.75051827665","1891.83445209399","1975.2524530498","2137.85003375422","2318.48623032223","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1242.94601899164","1281.6656230688","1356.70655265954","1418.25543222101","1503.67733951002","1607.89352075457","1714.12788706367","1772.99604210427","1855.81934341742","1989.46569362387","2077.24113794147","2177.5542484486","2250.89948540554","2417.79029784881","2625.66888133536","2864.75368198644","3126.5793538182","3390.36797277186","3512.86365831874","3733.64341996713","4005.23542923343","4237.67856842272","4566.87395050566","4752.15357723393","4928.79914104513","5137.33555655079","5455.14957100864","5772.0751772011","6194.34212966046","6527.25653902826","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32087.7067123","36925.5648721809","38114.1286485637","37443.807116905","37504.4674850815","37498.5336881209","38378.790810418","38712.2784428456","39514.7848362182","37791.2340308974","39882.6231754599","39240.7680963277","37667.0393127628","41441.8537807463","44601.7864095443","47161.112994791","48552.5333522266","49394.0034790328","52047.0548533399","49933.1839613358","51529.8357785408","56132.9575251876","57364.432224779","55907.3941657559","55725.3975573728","48611.1452684173","45485.6595746168","47309.1246039041","48719.8640511511","48908.4823773339","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130.58020294776","1224.53722677415","1300.7127891675","1356.60121902187","1363.29171293644","1436.81561458493","1508.84825397088","1651.83870889023","1695.54327142466","1725.3251502092","1824.60990918498","1931.34700261921","2030.52452705074","2166.78658720756","2247.83313613992","2422.96678300284","2672.27179162298","2976.97477334614","3183.83694838649","3225.05519213463","3168.55178376416","3673.48690207013","4102.80842955579","4189.44877834716","4734.83304626744","5047.92778849511","4415.76952468261","4362.57840927293","4258.77516056581","4122.52668491946","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.50368019376","1519.18660565004","1526.92701880981","1537.88510465783","1526.96285563902","1599.29296136242","1619.83507941406","1658.67168172343","1735.06602026937","1828.61177153801","1884.19939095352","1965.9060081771","1961.68286444363","2079.52687239955","2204.70329887936","2340.56969138297","2407.34074948283","2526.43171184993","2609.14022354809","2612.15472596272","2662.68694074575","2682.69360623703","2764.78380859104","2749.22159055004","2830.69910610579","2971.3449826389","3075.93447930116","3203.9007579397","3393.00441959255","3535.56877916446","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23835.3694602402","25552.0433556791","27044.7687536932","30088.1829607891","33086.8182301757","35129.5570939189","36914.2906669271","39332.0657836057","37602.1779868452","40007.5067860627","43833.2209636372","43136.4302822089","45120.4076994815","48756.5625513546","54301.6977517189","58717.2171454772","63910.0847003402","68628.3825585354","67576.8628309392","66149.0046450516","75294.3565545416","80052.3914982651","82064.9611910836","83001.7878013707","84423.1913432675","86974.7476230627","89386.0793999319","94940.970785297","100051.434417112","101375.775310612","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1221.94150894215","1301.90127953081","1458.65022823787","1509.10097290273","1635.92163306006","1757.26562729748","1767.77170778006","1723.5045413548","1725.4364549014","1694.65219081227","1445.48622850287","1323.15218829282","1271.97902520385","1344.05535169591","1411.46842574299","1497.18303399026","1611.37405833227","1735.89456963801","1853.13746537399","1737.97250891582","1832.83157308627","2064.59580340548","2142.50704790643","2185.86878330005","2216.26505321992","2235.8269641723","2271.6139060647","2337.64268403264","2421.01587761163","2465.52064273051","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","776.406966410755","816.082113347814","676.128475289069","704.70362912434","708.876484164129","666.743052030306","689.463795722922","656.687147439081","668.807682243641","652.97930216024","693.011837428143","639.624977620434","786.37053536911","835.957819996625","875.879758459947","908.46986225291","944.769453891961","1020.2515610887","1070.51277607413","1088.37446561123","1134.08855614378","1203.21027160594","1405.57442443616","1746.5544651287","1787.64912981469","1586.68864790374","1596.62054225985","1642.60659308554","1702.54096972903","1789.58843099795","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2915.88535973085","3018.23740961308","3258.45648091808","3482.09544071729","3675.41680112929","3883.60277223316","3944.06892771069","4097.28205165049","4215.60316323659","4333.670238572","4447.64939209587","4554.85698721297","4672.35545821485","4807.71766061027","4956.55534519187","5224.75784972068","5591.44233266194","5823.17402761682","6063.28602487533","5956.87509770655","6127.03911837142","6465.87471515371","6541.16634075306","6877.1530441901","7233.19062513914","7597.68556994058","8038.62552899494","8454.05819814848","8818.8772066466","9139.70633420179","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43195.3694093016","46456.4229552671","50814.4322977816","52469.8278988539","55899.4299760815","56226.249654098","58682.4515325262","62180.6248290584","64812.4482973219","68453.5686112521","74380.6407056287","74527.862928196","66510.5736576621","62761.4508021974","57943.4468742402","54447.0920034915","53466.7364203932","55420.2930615796","55598.2160707232","57474.1169818246","58860.7530554811","60750.4477590281","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4827.34530083936","5228.84738068097","5718.35799830007","5998.6208542185","5531.73465846827","6021.38254631414","6484.72813797239","7224.54892260961","7637.41218128969","8479.91719276207","9181.73504620444","10196.8443154252","11224.5947853855","12632.0616481929","12546.0431500977","12806.8624652702","13746.9486676364","13933.9199790112","14629.038308884","14659.5491112879","14922.059908879","15734.3328881756","16534.3390831059","17563.1653653277","18989.0396642879","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1687.10189242225","1704.49887988448","1693.07407244868","1674.74959721606","1682.32997615293","1729.93234028562","1804.38380452578","1852.53138993073","1870.45495200745","1891.34111520906","1947.90809151405","2026.07980632002","2133.63084664933","2210.25064681362","2357.39854392638","2516.0238696966","2681.76327719761","2858.74327373303","2993.52224218727","3036.70898421215","3157.22622945057","3291.77937417181","3319.63347974867","3489.70188384789","3647.06900791811","3676.12791480642","3665.06558196895","3730.74521393767","3823.99197407905","3893.96331892866","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2910.54021138075","2944.00928734021","3020.95054688472","2844.51612837354","1519.14246379821","2099.23564248958","1495.50961245544","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1694.83333456393","1712.81817344189","1702.2171015619","1684.61079176548","1692.6274137418","1740.63027731923","1815.650396206","1864.55055964672","1883.24429224526","1904.35634202061","1962.06425959939","2040.57411097934","2148.08006826172","2225.37853856062","2373.05942733486","2532.0335286367","2698.7119556957","2876.8042876429","3012.35418246674","3055.81336207237","3176.94223583211","3312.33557665977","3340.0530038069","3510.68147842763","3668.27862832235","3697.75816755751","3688.15346262263","3754.18436946286","3848.40698417396","3919.2131462872","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10257.1013810997","10759.4644976919","11288.1858201598","11889.58636029","13032.887683842","13890.9594813044","15530.5868720216","17069.4713078187","18318.9498092048","18465.7100846828","19746.538179177","21172.079548495","22030.0122924361","22330.9955567169","22288.0164873594","19496.631006461","19105.0404492891","20584.4803498843","21148.9177606989","21510.3257762081","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1841.87852768246","1880.51259490875","2001.06621912794","2087.58357722887","2250.63338143913","2464.24467479423","2540.2017128898","2722.68836924495","2734.0208704631","2876.89111434529","2997.15247215493","2954.57916699212","3318.88526072358","3817.41792624185","3837.72924295783","3889.38939230626","3915.73237469756","4037.85231448918","4128.062158576","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6616.76001586725","6891.90932135385","6948.46070574551","6522.16456878591","6775.92559522115","6812.38405149125","6907.04098738649","7329.37132572965","7488.84297763273","7401.21513613448","7634.29404775681","8033.3841722188","8290.55442391968","8871.53249796834","9769.88483882777","10405.6162133225","11210.7291329808","11960.9797939377","12552.9522401746","12880.6905378098","13548.4051905399","14475.0185113507","15785.1818961636","16815.2333293979","17261.2315754057","16072.2162566207","14206.5198663672","16341.4489178575","17001.3478352264","17005.4267499399","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7163.00048013817","7457.29304393477","8057.38184937958","8681.57553126822","9390.64129649923","10082.7321914949","10622.8246415435","10714.1771288139","11380.8310273659","12391.2733371517","13312.203306834","14165.6120561322","15212.5134767909","16639.3941239799","18891.2397697264","21200.328642364","23725.8577558996","23102.8127137402","25171.6131071418","26049.7923842016","26933.4222167626","27967.1723033741","28991.5658308395","29924.1215483702","29651.5241346834","30907.4227912592","32574.8231445651","34177.9527593862","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12356.9310724456","11630.5078623036","11262.1896596634","11885.135159681","12800.4444730116","13602.6579039401","14282.7159326736","15277.6502210776","16055.7513486949","17083.2512257515","18007.9661809151","18956.2899965755","20241.5254208308","21089.3042502197","22740.2953689768","23852.6432841831","25689.3954889946","27541.483838738","29604.2912348481","27564.2349338811","27845.5119877052","28931.3837141518","29042.8202729641","29973.6991074851","30870.0236667425","31636.750034272","33868.3155825616","36650.8021903461","38749.2519820723","40656.5573650452","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20388.1758522094","20694.5652896006","20798.597621954","20730.8138657627","21847.6576663464","23063.8469404633","23891.270847309","24797.4655281566","25887.347755615","27471.5582721119","29629.3754172245","29940.4041879579","30926.5055989396","31780.1150438061","33827.9147046414","34244.4650156257","37684.6516255128","40862.6479111586","42158.2956995539","40318.2262500778","42252.1466910284","44608.5802614915","45432.4319692761","46312.3923824667","47184.6691338182","49116.3078392604","50425.1546275414","52739.0113876719","53746.7991694027","55814.5126535272","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3518.53055418634","3601.50645392672","3707.13208259954","3821.54136795318","3909.15377151678","4096.95702287071","4246.73191653304","4371.16572749218","4459.14021011882","4590.53033374783","4721.95547307765","4837.10128144238","5101.40449958679","5378.01044981169","5703.51132255057","6208.00245278202","6743.04906952817","7185.80303617948","7334.465868417","7452.65105866415","7771.36063196909","8057.54125285527","8266.68151600077","8708.79599202947","8796.98243959603","8843.69909500312","8762.40964307854","8493.90167189328","8809.15286953779","9048.17892189938","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32614.5202551111","34232.355107087","37233.9683840429","32878.4408816334","32478.2989639344","33013.2327128995","32520.0928979529","32432.9934333187","32256.3333093626","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8966.23197743774","9399.29181336189","10254.7909559024","10918.3655421947","10771.4439309947","10747.3330719946","11315.0622795376","12736.6357421299","13691.9391018029","13874.4235036726","14271.4199817359","14240.7537798484","14200.585191003","13767.6770632353","13786.2865425222","15424.3273989838","17027.8441748609","19209.1583290285","18738.6110375007","18599.6254745703","19387.862527356","21922.7395312636","21565.0379982842","22369.3912169768","23889.7837335669","24067.1945931285","25681.3126655294","27242.656049582","28657.4083311494","30259.9610295443","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21231.9255276943","19069.8839875522","19761.5873949405","21583.2363697506","22855.1657014413","24257.0581357785","25477.4161568839","27055.1735079577","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","698.379576624885","758.951860028337","812.02538150137","678.559181111222","738.861448655039","738.724906455869","743.371435880231","772.053400383315","806.371359576132","783.830147124813","765.583256902525","841.131701192232","891.922030325031","1002.79503678398","1325.09528367965","1545.73895291761","1547.58476309082","1586.3962040957","1612.14564285796","1637.8036327655","1819.69476743307","1797.74936020364","1730.79369285424","1569.05977227626","1677.09069926991","1820.05939283423","1664.51167153119","1587.03105963951","1613.51493493417","1645.09415290703","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1462.22543660672","1603.59910795621","1782.88195334673","1988.21768906921","2209.92695524406","2440.91833685468","2670.92609555263","2864.52566273526","2885.7952381227","3065.16150089115","3330.32477281932","3590.027093737","3891.04721063631","4264.23275109701","4721.61130254174","5284.27980230692","5963.85772402","6792.65644964673","7438.64835386719","7992.69597137216","8797.35064198656","9652.50023758298","10465.9539810372","11070.2624459246","11585.8596041214","11919.41549454","12443.3106961075","13123.1261161496","14197.4060541865","15188.8143081211","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6886.37762187262","6697.97825965758","6246.74827685067","6091.15554690066","5637.2840124521","5723.35711554627","5863.34455685254","6139.74936300842","5766.95947298358","5971.59788377115","6610.52447778963","6989.32047645925","7484.20488766111","8182.62865585585","9128.72166093778","10144.521555204","11988.2031153137","13364.421576326","15248.9951613794","14874.449890993","15898.6123544143","17452.3473932048","18447.444279421","19760.4888164171","20225.7660832438","19978.5990434771","20544.0191416541","21930.3687001978","23350.8600695083","24028.13861947","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","833.476170346071","835.988822192261","803.75249406364","684.171000317955","785.621074454685","843.395932920823","908.394553488034","1024.6019172926","980.291430859467","987.572609252723","972.455515849043","974.623594677329","1001.32917577661","1061.18403165549","1052.02568560148","1007.66115310553","1037.70033244389","1025.04327348851","1058.28382000192","1095.26372308204","1144.33151531116","1210.14211353993","1227.15615932305","1275.32531822813","1328.38029110688","1397.33316494055","1453.74759916435","1516.5260461051","1589.18301454703","1662.07234490352","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4311.66992787378","4781.95302497068","5233.37856584076","5747.09248493456","6281.3518682018","6864.79484805467","7304.16678050849","7140.45331412768","6589.59979234477","6910.33087742281","7302.89141656476","7648.85444907696","8179.39726649468","8863.74103629759","9608.5462859693","10256.3348312748","11024.8488817499","11869.6739072288","12244.818202894","12191.413481658","13195.3718825253","13519.1284205293","14870.9781840853","15407.6694716651","15480.2113516243","15822.3532640938","16618.7621892932","17420.5651510671","18513.2935729552","19228.2946818444","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2641.26752782934","2481.84760304557","1768.90448715338","1489.26029555891","1178.97934566495","1038.58316723232","867.950544599295","884.596323209103","928.171015604689","961.683545154252","1048.4611106906","1155.12727631493","1278.64331382351","1419.39319531555","1579.58580016283","1704.53565596934","1843.70796291249","1999.6872461058","2154.91617545641","2208.44745322524","2328.44456314427","2496.58123080876","2750.35611085923","3027.81900953561","3303.09619566776","2991.65359615958","3097.20202723291","3089.53020835658","3311.0510430186","3519.82201670116","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5436.64605034412","5212.77882613227","4405.0084500119","4450.4071750646","3663.79700945788","3394.78860121669","3620.16237455213","3212.00103406507","3432.76901043352","4009.08483317967","4275.00944186324","4510.65969630703","4548.03115392972","4736.92344084084","5055.93929578356","5829.43553665298","6588.03668225059","7420.56096419743","8561.57236519883","9021.14207748964","9810.60819683024","11294.9484349556","12057.1959713637","12739.1819495717","13490.9871640811","13690.604274337","13866.3247180798","14205.0215776646","15195.633467324","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6244.97122022486","6581.71750461649","6810.86748142669","7007.06745858218","7370.02188813563","7496.02909363079","7783.20689760098","8200.24559098756","8352.16415538197","8339.77979979694","8711.42945432733","8827.94397738268","8867.36948092192","9093.776957103","9783.66456462331","10416.492286729","11307.8435445205","12119.4853122863","12741.810572644","12536.934953433","13333.020103107","14217.3156116741","14507.4074662396","14997.674312114","15320.1919193317","15106.5997088555","15345.6951904661","16002.3664406527","16489.8853978416","16736.9961133691","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1268.20127252272","1479.69777109018","1369.73769874797","1329.54940332165","1335.84710112974","1385.90027866075","1340.47407138985","1488.04501130385","1658.53742814098","1805.85715532246","1964.51548739066","2084.59193025791","2320.0739219314","2483.17059986443","2721.05649679601","2916.82357260716","3140.87394571889","3165.79942372693","3152.57086698777","3252.546371144","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4816.68947987102","5183.9838226021","5418.78872772512","5570.6302272083","5644.93481400317","5798.08010665694","6130.77646330682","6327.10401668186","6707.08406805647","6979.20428914931","7338.25960548626","7541.44167498827","7783.48085801777","7995.27993130334","8706.42358072474","9222.63724603388","9859.10565113419","10555.7062509977","10960.7296828732","11131.2316419323","11642.2736904488","11591.7949721492","11892.4157295435","11777.1402491074","11444.7722777206","10738.3948842002","10669.8851359185","10959.0645066603","","","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2321.4357998587","2549.14984165847","2609.62049744598","2766.72751740736","2960.11860001333","3126.62715307851","3174.37873225121","3213.31995299207","3323.62706091584","3486.3214631753","3665.90252618602","3860.98950208077","4034.23690304273","4171.91306830003","4242.37948399723","4413.48485844246","4474.59378993771","4365.82485944571","4553.27672451146","4669.99798764527","4889.29852795444","5151.45482498474","5339.53213636719","5313.80567144102","5567.03541123729","5849.717335049","6092.25836593712","6321.60693304717","6414.78272120568","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1242.94601899164","1281.6656230688","1356.70655265954","1418.25543222101","1503.67733951002","1607.89352075457","1714.12788706367","1772.99604210427","1855.81934341742","1989.46569362387","2077.24113794147","2177.5542484486","2250.89948540554","2417.79029784881","2625.66888133536","2864.75368198644","3126.5793538182","3390.36797277186","3512.86365831874","3733.64341996713","4005.23542923343","4237.67856842272","4566.87395050566","4752.15357723393","4928.79914104513","5137.33555655079","5455.14957100864","5772.0751772011","6194.34212966046","6527.25653902825","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1694.83333456392","1712.81817344188","1702.21710156189","1684.61079176547","1692.6274137418","1740.63027731923","1815.650396206","1864.55055964672","1883.24429224526","1904.35634202061","1962.06425959938","2040.57411097934","2148.08006826172","2225.37853856062","2373.05942733486","2532.0335286367","2698.7119556957","2876.8042876429","3012.35418246674","3055.81336207237","3176.94223583211","3312.33557665977","3340.0530038069","3510.68147842763","3668.27862832235","3697.75816755751","3688.15346262263","3754.18436946286","3848.40698417396","3919.2131462872","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7059.86476323617","7476.87046691355","8367.49486043683","8460.99620003934","8907.6459392337","9405.68549494026","10233.9131966197","11173.1178372926","12198.9734713751","13344.5115378898","14547.3043059124","15431.5517014536","16845.8386657634","19539.4809206133","21550.5373627835","23485.4399171147","27264.5832608984","29196.0011583502","30633.131915491","29366.1563187113","30528.8241801524","30888.0290306425","30063.2603978127","30059.8932905375","29698.4609464962","27510.4068303917","26270.0890090715","26447.59327228","26892.8681030744","27260.8112233827","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.82328053632","3796.53097671966","4095.75689209043","4195.92279645271","4336.93447729365","4453.79038530899","4785.01079799286","5062.55705298911","5299.72302475549","5640.23019016828","5978.96629709333","6286.66146778333","6419.86053369565","6795.61673390064","7356.77944098835","7784.79471571002","8362.83608824975","9071.62283628075","9538.44182905787","9798.98289795363","10155.4811725532","10067.9062215293","10217.1250903037","10231.7217189686","10446.0513898228","10208.73927845","10359.3023964967","10605.2572072707","11017.7777650546","11201.3437583802","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8518.55215946978","8738.07301725768","9320.02509565057","10143.2183776097","9640.00275654203","10383.2214227924","11116.0784915376","11962.7433101051","9095.92024036256","8757.19337066479","9586.02744426733","9215.22083261363","9329.81317442766","9604.02370977257","10860.1135243899","11887.8639501069","13619.1705085537","14848.2449490133","16053.803793076","15501.5952608665","17438.8971977582","19651.6784762088","20616.8698746997","22269.0376631038","23967.1180280144","25625.5746340376","26329.3601693078","27934.1673292162","28139.1437604424","27875.1932514847","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1542.80705005723","1631.85763963144","1699.4017006846","1795.02391544429","2009.21220483577","1939.04314563041","1851.85852338566","2072.23172637715","2418.05744376731","2410.99310899584","2428.49355434025","2498.37945683152","2706.08382564852","2628.84110275555","2624.52340066102","2569.87365947708","2672.20825389621","2889.41313361251","3152.0916277466","3003.29832420928","2925.61609702392","3180.1041840945","3086.00924735168","3248.19485138181","3319.10485988149","3619.4103380625","3727.71133852816","3903.65500465083","4046.54967240322","4465.23093078823","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959.602932758225","979.534508206637","973.96466015908","975.620979029354","980.313571373198","1006.72101534128","1043.81033636996","1072.94166042621","1099.5512336777","1142.62597791519","1191.28355524284","1258.10688480146","1331.99257668652","1407.386800527","1510.49528710545","1627.47051275472","1736.73173097765","1851.17310652556","1938.72049372476","1998.29770039165","2088.09805550191","2228.70538663705","2099.45434935451","2194.92406885476","2243.62570561335","2348.4437285337","2479.26126113064","2530.43845346455","2651.09104726589","2770.68117187672","",
